Voltage_measured,Current_measured,Temperature_measured,Voltage_charge,Time,Cycle_Number,Normalized_Voltage
3.483016501,-2.010347126,32.33763472,2.52,1162.687,140,0.58
3.481017275,-2.013667108,32.39561612,2.518,1172.078,140,0.58
3.478999429,-2.01110352,32.43426542,2.517,1181.453,140,0.58
3.476857863,-2.011271504,32.4819979,2.515,1190.875,140,0.58
3.474897046,-2.011725016,32.54190475,2.513,1200.25,140,0.57
3.473056764,-2.012105443,32.59990363,2.511,1209.578,140,0.57
3.470962201,-2.014619915,32.64243917,2.509,1218.968,140,0.57
3.469185731,-2.012611966,32.69744152,2.507,1228.328,140,0.57
3.467020083,-2.010738837,32.73169885,2.505,1237.671,140,0.57
3.465246282,-2.011973942,32.78681897,2.503,1247.031,140,0.57
3.463434794,-2.013254357,32.84160555,2.501,1256.39,140,0.57
3.461438861,-2.011655128,32.89710911,2.5,1265.765,140,0.57
3.459603939,-2.012888492,32.9326718,2.498,1275.093,140,0.56
3.457817387,-2.01117506,32.98495769,2.496,1284.515,140,0.56
3.455828467,-2.011987605,33.02969686,2.494,1293.89,140,0.56
3.454098927,-2.008355779,33.08538554,2.492,1303.312,140,0.56
3.451926151,-2.010501121,33.1372131,2.49,1312.734,140,0.56
3.450105525,-2.012411603,33.19095255,2.488,1322.14,140,0.56
3.448239328,-2.013481631,33.23250086,2.486,1331.562,140,0.56
3.446394911,-2.014198699,33.28855839,2.484,1340.921,140,0.56
3.444679559,-2.011251078,33.35035204,2.483,1350.281,140,0.56
3.442570725,-2.012934332,33.39514708,2.481,1359.656,140,0.56
3.44079303,-2.013818992,33.44465193,2.479,1368.953,140,0.55
3.439134397,-2.011846993,33.48271342,2.478,1378.312,140,0.55
3.437212388,-2.011564457,33.54595124,2.476,1387.718,140,0.55
3.43534249,-2.013259622,33.58893608,2.474,1397.093,140,0.55
3.433490658,-2.012788428,33.63479278,2.472,1406.468,140,0.55
3.43163808,-2.012222879,33.68355365,2.47,1415.859,140,0.55
3.429920972,-2.011919082,33.7426828,2.468,1425.218,140,0.55
3.428002681,-2.010597391,33.78238395,2.466,1434.578,140,0.55
3.426254804,-2.01131691,33.82923837,2.465,1443.937,140,0.55
3.424425037,-2.009992224,33.89672123,2.463,1453.296,140,0.54
3.422548819,-2.010295827,33.93160865,2.462,1462.687,140,0.54
3.420708829,-2.010000691,33.98039156,2.46,1472.015,140,0.54
3.418836802,-2.009493976,34.02814745,2.458,1481.421,140,0.54
3.416907672,-2.012710609,34.08483682,2.456,1490.796,140,0.54
3.414971855,-2.011928249,34.14152151,2.454,1500.14,140,0.54
3.413093852,-2.012619387,34.18667734,2.452,1509.531,140,0.54
3.411284924,-2.015453465,34.23864242,2.45,1518.906,140,0.54
3.409571248,-2.012426855,34.28626052,2.448,1528.25,140,0.54
3.407499581,-2.015608237,34.32801958,2.447,1537.625,140,0.54
3.405662931,-2.013227249,34.37743919,2.445,1547,140,0.53
3.403725379,-2.011060509,34.43601303,2.443,1556.359,140,0.53
3.401917152,-2.013191953,34.47771475,2.441,1565.781,140,0.53
3.400256265,-2.011237456,34.53228987,2.439,1575.093,140,0.53
3.398149104,-2.013047231,34.58329832,2.437,1584.453,140,0.53
3.396260889,-2.009796805,34.62682451,2.436,1593.843,140,0.53
3.394137589,-2.011511493,34.68737526,2.434,1603.187,140,0.53
3.392296947,-2.010242935,34.73272527,2.432,1612.578,140,0.53
3.39039385,-2.012520439,34.78539982,2.43,1621.921,140,0.53
3.388373422,-2.011425131,34.85051191,2.428,1631.281,140,0.52
3.386335447,-2.012363367,34.89530885,2.426,1640.671,140,0.52
3.384380779,-2.012814118,34.93810185,2.424,1650.062,140,0.52
3.382337545,-2.013113833,34.99735591,2.422,1659.406,140,0.52
3.380420071,-2.011444477,35.05089933,2.42,1668.781,140,0.52
3.378434159,-2.012007518,35.09662125,2.418,1678.187,140,0.52
3.376124807,-2.011369634,35.14375802,2.416,1687.562,140,0.52
3.374258629,-2.0129913,35.20093384,2.414,1696.953,140,0.52
3.372015145,-2.010649447,35.25355124,2.412,1706.296,140,0.51
3.369871496,-2.013183032,35.31177691,2.41,1715.593,140,0.51
3.36779128,-2.012075924,35.36150644,2.407,1724.984,140,0.51
3.365469148,-2.010737136,35.41032665,2.405,1734.343,140,0.51
3.36312742,-2.010006434,35.4659399,2.403,1743.734,140,0.51
3.361206275,-2.011233709,35.51522433,2.401,1753.093,140,0.51
3.358874261,-2.010762346,35.56991344,2.398,1762.453,140,0.51
3.35662629,-2.012235021,35.62869764,2.396,1771.859,140,0.51
3.3542827,-2.012510672,35.6828769,2.394,1781.187,140,0.5
3.351854808,-2.012124949,35.73350002,2.392,1790.593,140,0.5
3.349409698,-2.013468284,35.79045423,2.39,1799.953,140,0.5
3.347128372,-2.011610556,35.84621308,2.388,1809.312,140,0.5
3.3447993,-2.011732042,35.88843874,2.385,1818.64,140,0.5
3.342304154,-2.011741686,35.94508114,2.382,1828.015,140,0.5
3.339726869,-2.011809992,36.00077749,2.38,1837.39,140,0.5
3.337376485,-2.011785194,36.05949864,2.378,1846.75,140,0.49
3.33469584,-2.011459924,36.13081837,2.375,1856.171,140,0.49
3.332065626,-2.012400136,36.1736193,2.372,1865.562,140,0.49
3.329292227,-2.012235704,36.22551242,2.37,1874.906,140,0.49
3.326491145,-2.012941399,36.27982299,2.367,1884.25,140,0.49
3.323854893,-2.013218247,36.33259704,2.364,1893.609,140,0.49
3.320840068,-2.012875637,36.40892869,2.362,1902.953,140,0.48
3.318187969,-2.01089447,36.4624387,2.358,1912.343,140,0.48
3.314964102,-2.011969676,36.52030031,2.356,1921.75,140,0.48
3.312105116,-2.008965329,36.56781039,2.352,1931.093,140,0.48
3.309015441,-2.013771098,36.63205328,2.349,1940.468,140,0.48
3.305562111,-2.011292694,36.69329383,2.346,1949.828,140,0.48
3.302472292,-2.013396322,36.76090497,2.343,1959.203,140,0.47
3.298902182,-2.012616448,36.81736714,2.34,1968.562,140,0.47
3.295332129,-2.011463849,36.88009827,2.336,1977.921,140,0.47
3.291738833,-2.01278575,36.92913684,2.332,1987.328,140,0.47
3.287884822,-2.00828557,36.99027678,2.329,1996.671,140,0.46
3.283911503,-2.011631376,37.04344208,2.325,2006.046,140,0.46
3.279793988,-2.012492005,37.1214691,2.321,2015.421,140,0.46
3.275638323,-2.011739705,37.17226564,2.317,2024.781,140,0.46
3.271149585,-2.012963388,37.22812078,2.313,2034.093,140,0.45
3.266591016,-2.013248643,37.29215625,2.309,2043.484,140,0.45
3.261749968,-2.013150036,37.36268157,2.303,2052.906,140,0.45
3.256535498,-2.014339438,37.40908696,2.299,2062.296,140,0.44
3.251444499,-2.014090431,37.49395527,2.293,2071.656,140,0.44
3.245773192,-2.011285783,37.54911673,2.289,2081.046,140,0.44
3.240081293,-2.011149484,37.61117099,2.283,2090.437,140,0.43
3.233930811,-2.013716314,37.68059901,2.277,2099.781,140,0.43
3.227625544,-2.011428113,37.7401749,2.271,2109.125,140,0.43
3.220939456,-2.013021283,37.80994849,2.265,2118.5,140,0.42
3.214102024,-2.013994049,37.87149833,2.258,2127.828,140,0.42
3.206654178,-2.014210502,37.94498348,2.251,2137.203,140,0.41
3.199175578,-2.012153438,38.01151094,2.243,2146.593,140,0.41
3.191276866,-2.012243315,38.08561123,2.236,2155.937,140,0.4
3.183043766,-2.012021561,38.16101524,2.227,2165.281,140,0.4
3.174424559,-2.010883024,38.23060948,2.219,2174.671,140,0.39
3.165172382,-2.011035731,38.30137227,2.21,2184.062,140,0.39
3.155867266,-2.013302388,38.38308435,2.201,2193.437,140,0.38
3.145924894,-2.014229199,38.45444755,2.191,2202.812,140,0.37
3.135691252,-2.01188074,38.53419981,2.181,2212.171,140,0.37
3.12498901,-2.01489988,38.6183332,2.171,2221.531,140,0.36
3.113861918,-2.013289653,38.6975952,2.161,2230.89,140,0.35
3.102136584,-2.011615318,38.78547632,2.149,2240.25,140,0.35
3.089834779,-2.014510078,38.86400724,2.137,2249.578,140,0.34
3.077639986,-2.012156611,38.95343797,2.125,2258.968,140,0.33
3.064859852,-2.011658553,39.03963444,2.112,2268.359,140,0.32
3.05155713,-2.009563644,39.12773253,2.099,2277.718,140,0.31
3.038032981,-2.012496402,39.22466501,2.086,2287.109,140,0.3
3.024274363,-2.012350596,39.32450817,2.072,2296.5,140,0.29
3.010100687,-2.011705813,39.43203018,2.059,2305.843,140,0.28
2.995753394,-2.010980497,39.53299469,2.044,2315.218,140,0.27
2.98033551,-2.012644013,39.63572139,2.029,2324.562,140,0.26
2.964258149,-2.011730184,39.74722703,2.014,2333.875,140,0.24
2.946389244,-2.013253395,39.87011968,1.997,2343.39,140,0.23
2.926147018,-2.011080613,39.98366834,1.979,2352.875,140,0.21
2.903158147,-2.013728078,40.11404705,1.958,2362.343,140,0.18
2.87614351,-2.012251398,40.22591853,1.934,2371.796,140,0.15
2.843981952,-2.01215264,40.35320406,1.905,2381.312,140,0.11
2.805771028,-2.013607871,40.48775169,1.872,2390.781,140,0.32
2.759396092,-2.012506322,40.61408776,1.83,2400.234,140,0.37
2.70261818,-2.014391785,40.75549207,1.78,2409.703,140,0.41
2.632270655,-2.013162613,40.89456069,1.718,2419.218,140,0.43
3.013063671,-0.001272329,41.02297375,0,2428.875,140,0.45
3.101949835,-0.001030688,41.06460515,0,2438.468,140,0.47
3.165921637,0.000776768,41.00614047,0,2448.078,140,0.49
3.214905353,-0.001937804,40.90659552,0,2457.75,140,0.5
3.254135253,-0.001169422,40.79116749,0,2467.437,140,0.51
3.286336235,-0.000262908,40.65344249,0,2477,140,0.52
3.313867055,0.000271458,40.49504037,0,2486.656,140,0.53
3.337554734,-0.000125837,40.34758614,0,2496.296,140,0.54
3.358385425,0.00012657,40.20205221,0,2505.953,140,0.54
3.376562536,-0.002206346,40.02653069,0,2515.609,140,0.55
3.39280942,0.000343022,39.84554242,0,2525.218,140,0.56
3.407443204,-0.004930954,39.6637018,0,2534.89,140,0.56
3.420730272,-3.32E-05,39.50246598,0,2544.5,140,0.57
3.432798568,2.70E-06,39.33132795,0,2554.171,140,0.57
3.444144719,0.0004855,39.1540768,0,2563.812,140,0.58
3.454359182,0.000133874,38.97874965,0,2573.468,140,0.58
3.463655646,-0.00174674,38.80632137,0,2583.078,140,0.59
3.472438807,-0.003167975,38.63387427,0,2592.75,140,0.59
3.480640158,-0.002471515,38.46375361,0,2602.39,140,0.59
3.488514873,-0.000733644,38.30355723,0,2612.031,140,0.6
3.495657647,-0.002241945,38.12715207,0,2621.687,140,0.6
3.502514251,-0.000567976,37.95737312,0,2631.312,140,0.6
3.509147046,-0.002573985,37.80198912,0,2640.921,140,0.61
3.515267514,-0.0017481,37.63648372,0,2650.625,140,0.61
3.521136607,-0.003329991,37.47488698,0,2660.234,140,0.61
3.526485591,-0.002901677,37.3179702,0,2669.89,140,0.61
3.531765922,0.002546902,37.15848869,0,2679.531,140,0.62
3.536724474,-0.002280761,37.00598324,0,2689.203,140,0.62
3.541663626,0.000636781,36.84549352,0,2698.984,140,0.62
3.546217573,-0.001444311,36.68768081,0,2708.89,140,0.62
3.550763011,0.000145853,36.54423362,0,2718.593,140,0.62
3.554877456,-0.002016572,36.40021612,0,2728.359,140,0.63
3.558921662,0.000497786,36.23830116,0,2738.078,140,0.63
3.562937739,-0.002016806,36.09857831,0,2747.812,140,0.63
3.566551721,-0.004380966,35.96027472,0,2757.578,140,0.63
3.570130229,0.00191972,35.81834061,0,2767.312,140,0.63
3.573536624,-0.001190756,35.67619284,0,2777.078,140,0.64
3.576881542,0.000800139,35.54547779,0,2786.796,140,0.64
3.580023254,-0.003138885,35.40957541,0,2796.578,140,0.64
3.583293094,0.003148101,35.27974348,0,2806.39,140,0.64
3.58601617,0.000600216,35.15777618,0,2816.14,140,0.64
3.588930643,-0.00143015,35.02314475,0,2825.89,140,
3.591601587,0.00035089,34.88946667,0,2835.64,140,
3.594303553,-0.001534639,34.76910092,0,2845.343,140,
3.596823461,0.001916534,34.64809422,0,2855.093,140,
4.195850781,0.000424725,23.87338928,0,0,141,0.99
4.195198483,-0.000778917,23.87426369,4.211,9.375,141,0.99
3.974807497,-2.013354936,23.90582366,2.962,19.516,141,0.86
3.95225303,-2.014588538,23.97337915,2.95,28.906,141,0.85
3.934133812,-2.01058295,24.07826628,2.942,38.25,141,0.84
3.918940345,-2.010906051,24.17131574,2.929,47.61,141,0.83
3.905657421,-2.012588103,24.291566,2.918,57,141,0.83
3.893658507,-2.010921995,24.39863631,2.905,66.313,141,0.82
3.883269857,-2.010236191,24.51769729,2.887,75.672,141,0.81
3.873557167,-2.016123057,24.64422876,2.878,85.031,141,0.81
3.865032311,-2.014027974,24.76062224,2.87,94.375,141,0.8
3.85689057,-2.013795532,24.88391832,2.864,103.719,141,0.8
3.849630706,-2.012490297,25.01389627,2.859,113.078,141,0.79
3.84262569,-2.013671871,25.12655741,2.853,122.485,141,0.79
3.836495029,-2.013057315,25.24793346,2.848,131.844,141,0.79
3.830631453,-2.011033506,25.37628376,2.843,141.219,141,0.78
3.824947729,-2.013616029,25.49274693,2.837,150.547,141,0.78
3.819788697,-2.014369547,25.61990117,2.833,159.922,141,0.78
3.814779907,-2.013193032,25.74134106,2.829,169.328,141,0.77
3.810107865,-2.011844004,25.85877411,2.825,178.688,141,0.77
3.805567702,-2.012070363,25.97614827,2.821,188.063,141,0.77
3.801202482,-2.013102492,26.08993453,2.818,197.438,141,0.77
3.797294642,-2.01028505,26.21016323,2.815,206.766,141,0.76
3.79320119,-2.011829508,26.33466458,2.811,216.172,141,0.76
3.789415704,-2.013779933,26.45168355,2.808,225.516,141,0.76
3.785385409,-2.012731483,26.57147662,2.805,234.875,141,0.76
3.781672927,-2.012416118,26.68980152,2.802,244.281,141,0.76
3.777947736,-2.013690207,26.8023237,2.799,253.578,141,0.75
3.774266542,-2.015043382,26.90661519,2.795,262.891,141,0.75
3.770530181,-2.013724709,27.02694345,2.792,272.297,141,0.75
3.766682067,-2.010716347,27.14083886,2.788,281.719,141,0.75
3.762985778,-2.012090776,27.2611195,2.785,291.063,141,0.75
3.759167847,-2.012723357,27.37337111,2.781,300.485,141,0.74
3.755224116,-2.011987851,27.47374091,2.777,309.813,141,0.74
3.751468721,-2.013744376,27.58035703,2.774,319.188,141,0.74
3.74743145,-2.014031695,27.69380936,2.769,328.516,141,0.74
3.743644007,-2.011601617,27.79698914,2.766,337.985,141,0.73
3.739737007,-2.010931706,27.91026047,2.762,347.36,141,0.73
3.735851204,-2.011879382,28.01209891,2.758,356.75,141,0.73
3.732074763,-2.012247655,28.12214646,2.755,366.063,141,0.73
3.727983189,-2.013350268,28.21613392,2.751,375.422,141,0.72
3.724257344,-2.012168834,28.32166552,2.747,384.813,141,0.72
3.720178836,-2.011799526,28.40764328,2.743,394.188,141,0.72
3.716342572,-2.011284357,28.50465486,2.739,403.547,141,0.72
3.712304879,-2.013029687,28.59629668,2.736,412.906,141,0.72
3.708401979,-2.013996232,28.68598857,2.732,422.281,141,0.71
3.704417819,-2.012133087,28.76134916,2.729,431.61,141,0.71
3.700452101,-2.013079599,28.8386179,2.725,441,141,0.71
3.696636968,-2.013160042,28.92356096,2.721,450.328,141,0.71
3.69293769,-2.011803823,28.9924211,2.718,459.735,141,0.7
3.688828084,-2.013691511,29.05282599,2.714,469.11,141,0.7
3.685086706,-2.012259969,29.12390153,2.711,478.438,141,0.7
3.681485068,-2.010518618,29.17574143,2.707,487.766,141,0.7
3.677727698,-2.012478088,29.23168672,2.703,497.063,141,0.69
3.67416925,-2.012247971,29.28393642,2.7,506.422,141,0.69
3.670441581,-2.012131859,29.32747287,2.697,515.75,141,0.69
3.666895576,-2.013552631,29.38107986,2.693,525.141,141,0.69
3.66321725,-2.009326488,29.41945905,2.69,534.438,141,0.69
3.659739817,-2.012103765,29.46264711,2.687,543.828,141,0.68
3.656364462,-2.01354345,29.49470416,2.683,553.235,141,0.68
3.652936224,-2.011119642,29.5312282,2.68,562.61,141,0.68
3.649449885,-2.011571931,29.556493,2.677,571.969,141,0.68
3.646021776,-2.013035776,29.591767,2.674,581.36,141,0.68
3.642625284,-2.012044783,29.62326437,2.671,590.719,141,0.67
3.639184675,-2.01393336,29.64699763,2.667,600.11,141,0.67
3.636109849,-2.012883525,29.67123909,2.664,609.5,141,0.67
3.632900841,-2.012976831,29.70878421,2.661,618.844,141,0.67
3.629447178,-2.014935038,29.73842556,2.658,628.203,141,0.67
3.626221,-2.012106441,29.76533151,2.655,637.563,141,0.66
3.623196112,-2.011079242,29.79159419,2.652,646.906,141,0.66
3.620135887,-2.013565726,29.81946778,2.649,656.25,141,0.66
3.616828649,-2.009923308,29.83939566,2.646,665.641,141,0.66
3.613752248,-2.014215305,29.86910748,2.643,675,141,0.66
3.610554676,-2.014543151,29.88835241,2.64,684.375,141,0.66
3.607485097,-2.012626468,29.92179641,2.637,693.766,141,0.65
3.60434287,-2.012346054,29.94901812,2.634,703.078,141,0.65
3.601480105,-2.01113554,29.99074079,2.631,712.485,141,0.65
3.598500854,-2.014224752,30.01116829,2.628,721.86,141,0.65
3.595415786,-2.010784184,30.03955219,2.626,731.219,141,0.65
3.592314206,-2.013246175,30.06394009,2.622,740.61,141,0.64
3.589461047,-2.009694379,30.11203586,2.62,749.953,141,0.64
3.586322919,-2.011226762,30.14872462,2.617,759.328,141,0.64
3.583407969,-2.012581166,30.18244407,2.614,768.656,141,0.64
3.580636457,-2.011637544,30.22304174,2.611,778.078,141,0.64
3.577621619,-2.013301265,30.26484833,2.608,787.422,141,0.64
3.574976363,-2.013607605,30.30084396,2.606,796.797,141,0.63
3.57196254,-2.012278937,30.34245592,2.603,806.172,141,0.63
3.569127468,-2.011909275,30.37686295,2.6,815.547,141,0.63
3.566275267,-2.014618831,30.42422088,2.598,824.906,141,0.63
3.563546452,-2.010898192,30.47242182,2.595,834.281,141,0.63
3.560562518,-2.012898267,30.52158641,2.592,843.641,141,0.63
3.557876151,-2.01139154,30.56642317,2.589,853.047,141,0.62
3.555280144,-2.012976362,30.62011205,2.587,862.36,141,0.62
3.552420308,-2.014958973,30.6698922,2.584,871.719,141,0.62
3.549765246,-2.013115506,30.7069225,2.582,881.141,141,0.62
3.547169552,-2.011726976,30.76083373,2.579,890.469,141,0.62
3.544612944,-2.012223022,30.80740415,2.576,899.781,141,0.62
3.541884689,-2.010682852,30.85626276,2.574,909.219,141,0.62
3.539437481,-2.013102674,30.90492346,2.572,918.594,141,0.61
3.53692364,-2.010345123,30.95233275,2.569,927.969,141,0.61
3.534469731,-2.012103058,31.01082606,2.566,937.36,141,0.61
3.531976515,-2.011580993,31.06814104,2.564,946.719,141,0.61
3.529416934,-2.008620395,31.10966123,2.562,956.078,141,0.61
3.526970287,-2.012905145,31.15917423,2.559,965.438,141,0.61
3.52420976,-2.009645928,31.20984133,2.557,974.844,141,0.6
3.52195223,-2.012870686,31.25993098,2.555,984.172,141,0.6
3.51951587,-2.013735548,31.31775991,2.552,993.531,141,0.6
3.517196968,-2.011652435,31.36640039,2.55,1002.86,141,0.6
3.514972897,-2.012404363,31.41928544,2.548,1012.25,141,0.6
3.512497842,-2.010702623,31.47014717,2.545,1021.578,141,0.6
3.510322634,-2.012396806,31.52375604,2.544,1030.953,141,0.6
3.507976425,-2.012262628,31.56923886,2.541,1040.36,141,0.6
3.505747364,-2.013463607,31.62664127,2.539,1049.688,141,0.59
3.50351679,-2.012301064,31.68918297,2.537,1059.031,141,0.59
3.501237614,-2.012230031,31.73151102,2.534,1068.36,141,0.59
3.4990057,-2.011909391,31.78642703,2.532,1077.75,141,0.59
3.496730538,-2.01081564,31.83633972,2.53,1087.235,141,0.59
3.49465849,-2.013200125,31.88416943,2.528,1096.578,141,0.59
3.492443283,-2.011250507,31.93601953,2.526,1105.922,141,0.59
3.490477099,-2.013823681,31.98899893,2.524,1115.297,141,0.58
3.488191185,-2.012162505,32.02891288,2.522,1124.672,141,0.58
3.48617573,-2.014324272,32.08223657,2.52,1134.047,141,0.58
3.484107334,-2.014589951,32.14285928,2.518,1143.438,141,0.58
3.481939365,-2.010800779,32.19981033,2.516,1152.813,141,0.58
3.479871267,-2.011223514,32.24832987,2.514,1162.172,141,0.58
3.477890429,-2.013348624,32.29340487,2.512,1171.563,141,0.58
3.475967453,-2.011676228,32.35040557,2.51,1180.922,141,0.58
3.473803054,-2.013239736,32.39863454,2.508,1190.25,141,0.58
3.472011043,-2.011094115,32.45244912,2.506,1199.578,141,0.57
3.470024267,-2.013141682,32.50158133,2.504,1209.016,141,0.57
3.468035206,-2.012723482,32.54791765,2.502,1218.438,141,0.57
3.465980311,-2.014465423,32.59329194,2.5,1227.828,141,0.57
3.463918052,-2.014347853,32.64877921,2.498,1237.172,141,0.57
3.462305159,-2.011553109,32.6997955,2.496,1246.531,141,0.57
3.46020392,-2.014625536,32.74897776,2.495,1255.906,141,0.57
3.458349479,-2.011759062,32.7991615,2.493,1265.266,141,0.57
3.456552269,-2.01393936,32.85586349,2.491,1274.625,141,0.56
3.454802609,-2.014421094,32.90805381,2.489,1283.969,141,0.56
3.452693536,-2.013061437,32.95404949,2.487,1293.328,141,0.56
3.450883625,-2.011205228,33.00746188,2.485,1302.688,141,0.56
3.4489491,-2.012691103,33.05233974,2.484,1312.047,141,0.56
3.447082206,-2.012258577,33.09863847,2.482,1321.391,141,0.56
3.445252193,-2.01178224,33.14520678,2.48,1330.735,141,0.56
3.443251332,-2.011788088,33.20082237,2.478,1340.172,141,0.56
3.441245409,-2.011925435,33.24710615,2.476,1349.5,141,0.56
3.439611095,-2.013321213,33.29979324,2.475,1358.844,141,0.56
3.437794076,-2.01331062,33.34490295,2.473,1368.266,141,0.55
3.436067078,-2.014110178,33.40089887,2.471,1377.625,141,0.55
3.434058579,-2.016434673,33.4372623,2.469,1387,141,0.55
3.432152753,-2.010654476,33.48851167,2.468,1396.328,141,0.55
3.430348148,-2.013801322,33.54477316,2.466,1405.719,141,0.55
3.428470699,-2.011940152,33.59247711,2.464,1415.078,141,0.55
3.426663713,-2.012586175,33.64427242,2.462,1424.5,141,0.55
3.424950556,-2.013354386,33.69724366,2.46,1433.891,141,0.55
3.42282884,-2.01064981,33.74458887,2.458,1443.203,141,0.55
3.421100132,-2.011400649,33.80734979,2.456,1452.563,141,0.54
3.419278318,-2.010787043,33.84796526,2.455,1461.922,141,0.54
3.417328479,-2.014596897,33.89523241,2.453,1471.328,141,0.54
3.415569703,-2.012802139,33.95776189,2.451,1480.688,141,0.54
3.413522077,-2.012353803,34.00564695,2.449,1490.094,141,0.54
3.411766519,-2.013253043,34.05568491,2.447,1499.422,141,0.54
3.40974524,-2.013005695,34.10252391,2.445,1508.75,141,0.54
3.407864337,-2.013519005,34.15061874,2.443,1518.141,141,0.54
3.40602048,-2.010434128,34.19582149,2.441,1527.485,141,0.54
3.40412547,-2.014077564,34.25006316,2.439,1536.922,141,0.54
3.402214872,-2.011067683,34.30187015,2.438,1546.297,141,0.53
3.400443054,-2.011160222,34.3524467,2.436,1555.656,141,0.53
3.39840173,-2.012036622,34.40037545,2.434,1564.985,141,0.53
3.396612626,-2.009671038,34.44772507,2.432,1574.328,141,0.53
3.394808143,-2.011259359,34.50194747,2.43,1583.719,141,0.53
3.392857911,-2.015118346,34.55222538,2.428,1593.078,141,0.53
3.390813626,-2.013135096,34.60435318,2.426,1602.485,141,0.53
3.388732758,-2.011092748,34.66386701,2.424,1611.844,141,0.53
3.386701686,-2.012010592,34.70832119,2.422,1621.266,141,0.53
3.384835596,-2.014120824,34.77240904,2.42,1630.641,141,0.52
3.382519263,-2.011972129,34.81854985,2.418,1640.016,141,0.52
3.380449325,-2.012844054,34.87750512,2.416,1649.36,141,0.52
3.37862079,-2.009924143,34.92083455,2.414,1658.719,141,0.52
3.376411147,-2.014023752,34.96936176,2.412,1668.11,141,0.52
3.374219858,-2.019734272,35.02924408,2.41,1677.594,141,0.52
3.372414351,-2.011129931,35.0731118,2.408,1686.985,141,0.52
3.370257862,-2.011735417,35.13773941,2.405,1696.36,141,0.52
3.368046379,-2.01375552,35.18742716,2.404,1705.719,141,0.51
3.365987301,-2.015208858,35.23034125,2.401,1715.078,141,0.51
3.363744412,-2.012256081,35.29279791,2.399,1724.422,141,0.51
3.361376281,-2.013380172,35.34143874,2.397,1733.766,141,0.51
3.359293941,-2.015209765,35.39007024,2.394,1743.125,141,0.51
3.356798928,-2.012642464,35.44047893,2.392,1752.516,141,0.51
3.354577587,-2.01260777,35.50783143,2.39,1761.938,141,0.51
3.352035876,-2.014868165,35.56054775,2.388,1771.266,141,0.51
3.350117186,-2.010003446,35.61228277,2.386,1780.594,141,0.5
3.347626464,-2.010725804,35.67757885,2.383,1790.016,141,0.5
3.345111025,-2.014956323,35.7215776,2.381,1799.344,141,0.5
3.342837753,-2.011308485,35.77727729,2.378,1808.703,141,0.5
3.339942041,-2.015688568,35.82829364,2.376,1818.063,141,0.5
3.337694152,-2.012444982,35.88939553,2.374,1827.406,141,0.5
3.335266882,-2.014467346,35.94139689,2.371,1836.781,141,0.5
3.332594413,-2.010993923,35.99127603,2.368,1846.094,141,0.49
3.330106921,-2.013573553,36.05520612,2.366,1855.485,141,0.49
3.327556973,-2.008990163,36.12042266,2.364,1864.813,141,0.49
3.324554804,-2.01353961,36.17641719,2.361,1874.203,141,0.49
3.322015547,-2.013138136,36.22958876,2.358,1883.594,141,0.49
3.319113204,-2.012311491,36.2971076,2.355,1893,141,0.49
3.316031449,-2.013719681,36.34335798,2.352,1902.36,141,0.48
3.313102515,-2.012618082,36.40729631,2.35,1911.703,141,0.48
3.309917298,-2.012455901,36.47154197,2.346,1921.016,141,0.48
3.306633895,-2.014199265,36.53399365,2.344,1930.391,141,0.48
3.303507254,-2.013171313,36.58187676,2.34,1939.75,141,0.48
3.300368397,-2.012918991,36.65350224,2.337,1949.125,141,0.48
3.296979483,-2.010696981,36.7099009,2.334,1958.453,141,0.47
3.293397947,-2.010827917,36.77130706,2.33,1967.828,141,0.47
3.289755089,-2.010756213,36.83517259,2.327,1977.188,141,0.47
3.285909606,-2.01232706,36.88614269,2.323,1986.547,141,0.47
3.281927168,-2.011822313,36.94601835,2.32,1995.969,141,0.46
3.277612199,-2.014290931,37.00815292,2.315,2005.36,141,0.46
3.273551288,-2.013483753,37.07218927,2.311,2014.75,141,0.46
3.269129748,-2.012643546,37.14287436,2.307,2024.11,141,0.46
3.264704464,-2.01329654,37.19851157,2.303,2033.453,141,0.45
3.259627872,-2.012225698,37.26644805,2.298,2042.797,141,0.45
3.254723854,-2.012168229,37.33083261,2.293,2052.156,141,0.45
3.249694073,-2.013085754,37.40307547,2.288,2061.547,141,0.44
3.24397337,-2.012517148,37.46786175,2.283,2070.953,141,0.44
3.238215388,-2.014005518,37.52567351,2.277,2080.281,141,0.44
3.232293876,-2.011358436,37.58863299,2.271,2089.641,141,0.43
3.225573626,-2.012043054,37.65303875,2.265,2099.016,141,0.43
3.219160497,-2.012719548,37.71918351,2.259,2108.36,141,0.43
3.212471026,-2.015307787,37.79755826,2.252,2117.735,141,0.42
3.205198797,-2.011708705,37.86470485,2.245,2127.063,141,0.42
3.19773246,-2.014134619,37.92513773,2.238,2136.422,141,0.41
3.189734933,-2.012926709,38.00748984,2.23,2145.844,141,0.41
3.181556821,-2.014446856,38.0813499,2.223,2155.203,141,0.4
3.173023286,-2.014601899,38.16158839,2.214,2164.547,141,0.4
3.1640316,-2.012786548,38.23690755,2.205,2173.953,141,0.39
3.15469337,-2.012709577,38.2910089,2.197,2183.313,141,0.39
3.144718499,-2.009172321,38.36535586,2.187,2192.672,141,0.38
3.134673467,-2.013950572,38.45616465,2.177,2202,141,0.37
3.124200933,-2.012360724,38.5344901,2.167,2211.36,141,0.37
